,Bankrupt?,ROA,Net Interest Margin,Tax rate (A),Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Net Value Per Share (A),Cash Flow Per Share,After-tax Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Cash Reinvestment %,Quick Ratio,Debt ratio %,Borrowing dependency,Contingent liabilities/Net worth,Total Asset Turnover,Fixed Assets Turnover Frequency,Revenue per person,Operating profit per person,Working Capital to Total Assets,Average Total Assets,Cash/Total Assets,Cash/Current Liability,Total expense/Assets,Quick Asset Turnover Rate,Fixed Assets to Assets,Cash Flow to Total Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Total assets to GNP price,Equity to Liability
5632,0,0.500950617,0.600614019,0.060633667,1320000000.0,0.455697307,0.000221022,0.182040369,0.30809224,0.689572321,0.000113988,0.000599928,0.361806565,0.006783017,0.11179974,0.375372134,0.006265843,0.139430285,0.000336641,0.02650882,0.397593903,0.782791989,0.392205328,0.042823967,0.002244794,0.008457352,0.000139038,0.192724287,0.653155649,0.316100748,0.035571295,0,0.002280025,0.033672707
5633,0,0.397504022,0.600628432,0.0,0.000103909,0.461241539,0.000193019,0.146095824,0.317394072,0.689519317,6340000000.0,0.000380529,0.375842927,0.006227799,0.158236841,0.373974184,0.005365848,0.224887556,0.001364722,0.012229191,0.38703331,0.781912987,0.426809599,0.07537819,0.003204734,0.069455687,7060000000.0,0.067653558,0.640152607,0.314011046,0.03768107,0,0.000559045,0.022799319
5634,0,0.537025301,0.603539976,0.198198198,0.0,0.463304899,0.000221022,0.196704732,0.322345618,0.689405345,8360000000.0,0.000583209,0.377454268,0.008075614,0.124739245,0.373038116,0.006384055,0.101949025,0.000186098,0.006988529,0.394190543,0.805672538,0.485964574,0.210408374,0.011035789,0.008766644,0.000215451,0.251684397,0.705374775,0.324636576,0.029931391,0,0.002832169,0.029857826
5635,0,0.522010432,0.599821272,0.13543881,1120000000.0,0.458931582,0.000236024,0.206186001,0.311098536,0.68944952,8230000000.0,0.000504403,0.36571849,0.006887198,0.131208997,0.374084901,0.005365848,0.163418291,0.000888128,0.066765566,0.405112955,0.765597082,0.40638884,0.044866979,0.002181451,0.009507668,0.000106921,0.084143137,0.652572139,0.316181548,0.041848648,0,0.003158597,0.028226271
5636,0,0.56569005,0.621355165,0.230691366,2920000000.0,0.486573899,0.000354035,0.217310691,0.340913914,0.69015762,7610000000.0,0.000588275,0.398746321,0.017293481,0.054448711,0.369838486,0.005365848,0.131934033,0.000247375,0.013421853,0.40606273,0.854151521,0.441060599,0.123953462,0.014360725,0.033309212,0.00014223,0.232531366,0.683946782,0.319271092,0.013480539,0,0.003030728,0.07078
5637,0,0.52917662,0.613449315,0.234031785,6980000000.0,0.461535106,0.00019902,0.188234798,0.31781849,0.6896212,7750000000.0,0.000485238,0.375181625,0.005299525,0.128276446,0.373459738,0.00564066,0.109445277,0.000234514,0.015481104,0.397876574,0.760891872,0.300448941,0.038275429,0.002004897,0.033326519,0.000116626,0.227990956,0.646652357,0.315179198,0.043358729,0,0.001256934,0.02894268
5638,0,0.470628382,0.598985284,0.0,8440000000.0,0.466550917,0.000116012,0.174834605,0.320011318,0.687886222,5240000000.0,0.000432909,0.380015648,0.00784105,0.049490583,0.371040724,0.00628656,0.04197901,8780000000.0,0.005566735,0.390685421,0.778887148,0.20414548,0.101676359,0.011081555,0.022623081,0.000182632,0.210737503,0.6216768,0.312177202,0.029150154,0,0.001131852,0.077707627
5639,0,0.500365622,0.606746998,0.0,4180000000.0,0.463190827,730000000.0,0.191816611,0.319374691,0.689483221,6040000000.0,0.000488707,0.37523751,0.011638991,0.09976721,0.372463279,0.006107414,0.109445277,0.000614276,0.035591851,0.401268628,0.834889921,0.393098645,0.160323202,0.013726308,0.018907831,0.000140944,0.071912483,0.604340859,0.30912718,0.018989357,0,0.001896602,0.038065646
5640,0,0.508019305,0.604347137,0.189492864,4670000000.0,0.46478448,0.0,0.205216805,0.324326236,0.689465793,7930000000.0,0.000461407,0.38004359,0.009928421,0.105541615,0.369637181,0.005772277,0.154422789,0.001459284,0.024775641,0.399142941,0.814385549,0.537964223,0.08382697,0.004562901,0.022659905,0.000151711,0.036558355,0.670689867,0.31859611,0.027785091,0,0.001133414,0.035843463
5641,0,0.534051577,0.604714683,0.226541148,0.0,0.464289609,0.000120012,0.196999705,0.322734668,0.689418848,732000000.0,0.000493124,0.379270519,0.006624562,0.115095081,0.37379972,0.0065827,0.098950525,0.00025267,0.014085748,0.397842654,0.763627111,0.326942468,0.084477671,0.004918061,0.008261575,0.000138586,0.183695729,0.666373511,0.318147755,0.04161436,0,0.002887316,0.032619578
5642,0,0.519280456,0.607669468,0.085939872,8120000000.0,0.474351425,0.00010301,0.205343222,0.342364009,0.68931936,70400000.0,0.000481445,0.399612533,0.009962732,0.098043958,0.370297014,0.005365848,0.143928036,0.000667988,0.012026497,0.396734583,0.841920294,0.536404636,0.264354284,0.014577923,0.024221363,0.000153789,0.111684285,0.692962867,0.321557736,0.023296646,0,0.007413295,0.038779252
5643,0,0.542777751,0.622919039,0.14343557,312000000.0,0.468255286,0.000322032,0.188108381,0.329772936,0.689406066,8340000000.0,0.000491502,0.39248724,0.005638894,0.111769508,0.373552562,0.005365848,0.062968516,0.000180803,0.010128813,0.403371701,0.777531183,0.365191521,0.126990433,0.00626752,0.012542292,0.000263118,0.238167278,0.658611429,0.316918845,0.037688102,0,0.001445133,0.033687363
5644,0,0.548432701,0.614479886,0.139184128,0.000111379,0.460171276,0.000239024,0.228224685,0.314635354,0.689715667,8270000000.0,0.000535222,0.372778585,0.008428084,0.124467152,0.375042218,0.005644316,0.092953523,0.000374466,0.01438832,0.400398001,0.784893368,0.380491656,0.081994163,0.005397157,0.02438896,0.000182221,0.111004211,0.67468658,0.319679912,0.032645316,0,0.003728016,0.029927183
5645,0,0.471505874,0.606365038,0.0,4570000000.0,0.459758604,0.000265027,0.190973832,0.316368395,0.690281374,7760000000.0,0.000480097,0.37319772,0.018224251,0.064848686,0.369637181,0.005589475,0.095952024,0.000612763,0.0278748,0.397412994,0.849967703,0.549601698,0.271241281,0.02592363,0.020362285,0.000253916,0.070875398,0.755217388,0.328021562,0.015900981,0,0.001739891,0.059478406
5646,0,0.461950958,0.608440594,0.0,0.000128358,0.467793966,0.000189019,0.171084236,0.324361604,0.688180704,5670000000.0,0.00044883,0.38396483,0.004952045,0.085013756,0.372310063,0.005365848,0.07946027,0.00010591,0.006442137,0.392449289,0.778482689,0.258275202,0.016338963,0.000961834,0.043963485,0.00012391,0.385544696,0.632981535,0.313261286,0.035824674,0,0.001832075,0.04507345
5647,0,0.477599571,0.600354574,0.0,1430000000.0,0.46230006,0.000151015,0.179301336,0.319905213,0.688957822,6510000000.0,0.000440869,0.380257815,0.005141069,0.145206639,0.379325539,0.005365848,0.091454273,0.000150543,0.024978335,0.397752199,0.777063433,0.435111165,0.050999691,0.001813164,0.015277181,0.000193251,0.302119838,0.654564916,0.316694312,0.040294448,0,0.00235869,0.025169031
5648,0,0.563301321,0.621917295,0.20538516,7440000000.0,0.469833841,0.000173017,0.194597783,0.324326236,0.689456156,7910000000.0,0.000487783,0.379140121,0.021936101,0.0870091,0.37243532,0.005365848,0.088455772,0.00061125,0.013204471,0.405282558,0.878563504,0.602141652,0.08061873,0.00858803,0.018757082,0.000301243,0.069004945,0.654502739,0.316098806,0.012256475,0,0.001728511,0.043993291
5649,0,0.526787891,0.595071996,0.114890171,153000000.0,0.459250312,0.000414041,0.248872782,0.29875504,0.689641109,0.000116185,0.000626904,0.358863306,0.006869107,0.164948454,0.373897017,0.007420542,0.505247376,0.828079078,0.991116725,0.475859886,0.799718231,0.64516439,0.125655652,0.003867155,0.005800322,5760000000.0,0.000264717,0.666498203,0.319517061,0.03659689,0,0.013667198,0.021721042
5650,0,0.63652318,0.599850099,0.158416844,968000000.0,0.470112311,0.000350035,0.226328431,0.32931315,0.689634328,0.000101748,0.000567363,0.382884393,0.008413112,0.084620733,0.370300369,0.005434703,0.07946027,0.000239053,0.009385603,0.393353836,0.777004743,0.261036893,0.136293435,0.01243172,0.007141426,0.000158802,0.13454444,0.69927969,0.32194475,0.031933423,0,0.002988038,0.045290279
5651,0,0.57027251,0.617261707,0.307925903,3380000000.0,0.471029919,0.000445045,0.184652986,0.328146,0.689734278,7890000000.0,0.000479948,0.388035096,0.014920392,0.082232367,0.369637181,0.005365848,0.131934033,0.000566617,0.044281245,0.434646435,0.886234175,0.66610266,0.223753393,0.014533352,0.017502268,0.000223327,0.110317004,0.676439366,0.318905309,0.016727323,0,0.001147815,0.046663973
5652,0,0.552235168,0.619611122,0.251543679,4720000000.0,0.477780294,0.0,0.201972104,0.329136309,0.689382319,718000000.0,0.000455492,0.381487277,0.015032059,0.06270218,0.369637181,0.005365848,0.088455772,0.000279904,0.012240941,0.400985957,0.813210301,0.364662734,0.180805778,0.021648838,0.021510425,0.000173993,0.153567333,0.651251245,0.315554292,0.018540782,0,0.000693631,0.061531055
5653,0,0.551065178,0.609197308,0.194351655,3070000000.0,0.467909715,0.000147015,0.20091863,0.3304803,0.689463687,8120000000.0,0.000554312,0.384495734,0.010073775,0.103969526,0.369637181,0.005365848,0.136431784,0.000509879,0.023864988,0.402331471,0.818558079,0.547329309,0.24129231,0.013046964,0.020866991,0.000178058,0.12920643,0.661382361,0.317223389,0.027109967,0,0.001516975,0.036424041
5654,0,0.509579291,0.602703988,0.333130884,148000000.0,0.46348775,0.000188019,0.188656188,0.320152791,0.689248438,6710000000.0,0.000440021,0.373570284,0.008168567,0.11095323,0.373006802,0.005365848,0.089955022,0.000308651,0.027037586,0.395592592,0.798495595,0.372105576,0.039038636,0.002735801,0.013035409,0.000169768,0.139331321,0.62158039,0.311377157,0.028177291,0,0.001514234,0.033950146
5655,0,0.523765417,0.61359345,0.114788946,5330000000.0,0.469234963,0.000251025,0.18692849,0.329383886,0.689408518,7600000000.0,0.000491901,0.387904698,0.007496691,0.114581129,0.37359506,0.006791703,0.140929535,0.00031546,0.014285504,0.399267316,0.815942824,0.401015214,0.066247695,0.003883457,0.033398844,0.000120143,0.199230721,0.64616702,0.31505947,0.026610097,0,0.001111977,0.032780199
5656,0,0.49144445,0.598610531,0.0,0.0,0.462133984,0.000278028,0.161223716,0.31919785,0.689616179,6100000000.0,0.000433582,0.378236653,0.006108646,0.190162348,0.380749212,0.005365848,0.139430285,0.000133144,0.008756958,0.391895253,0.759153345,0.447904123,0.082729954,0.003269079,0.020272396,0.000124187,0.533235139,0.617317176,0.307928956,0.045100742,0,0.000809735,0.01833897
5657,0,0.480329547,0.603885902,0.0,5280000000.0,0.463306577,0.0,0.226918377,0.320577209,0.689204176,6890000000.0,0.000468743,0.378050371,0.007377537,0.085255616,0.369637181,0.005819806,0.115442279,0.000813992,0.031244217,0.392370141,0.778462434,0.273589938,0.058317977,0.004578609,0.024580481,9490000000.0,0.073329867,0.627550636,0.312546733,0.032967889,0,0.001573371,0.044949665
5658,0,0.505630576,0.598956457,0.0,263000000.0,0.470580341,0.000477048,0.187054907,0.329065573,0.689317918,6560000000.0,0.000504054,0.387681159,0.011566002,0.118692747,0.373330008,0.005365848,0.184407796,0.000428934,0.059812288,0.39864544,0.820521179,0.441583678,0.073148167,0.005592416,0.017090281,9330000000.0,0.191977881,0.651706644,0.315934078,0.02256555,0,0.004701816,0.031536826
5659,0,0.403548969,0.615726661,0.0,0.00012649,0.468069081,0.000262026,0.164552695,0.32231025,0.689107256,7670000000.0,0.00049497,0.38396483,0.006800485,0.075490522,0.371158152,0.00559435,0.073463268,0.000173238,0.005305289,0.392177925,0.872332144,0.500803648,0.057657696,0.00499811,0.06036374,0.000299414,0.18520202,0.62865437,0.312774007,0.014785075,0,0.000471402,0.05098544
5660,0,0.498025642,0.600455469,0.207510882,2780000000.0,0.460308833,0.000253025,0.196746871,0.314847563,0.689899408,7090000000.0,0.00048137,0.372964867,0.006964555,0.122653203,0.376440169,0.006084869,0.139430285,0.000290495,0.040782574,0.396926799,0.786862856,0.498058075,0.045225199,0.001969791,0.017431702,0.000148126,0.230103702,0.635075117,0.313314792,0.03619094,0,0.00136818,0.03042338
5661,0,0.562960074,0.625196385,0.180989979,0.000119699,0.479905723,8000000.0,0.180270532,0.3304803,0.689371066,7070000000.0,0.000433957,0.385985992,0.012433764,0.059437071,0.369709875,0.005635176,0.106446777,0.000363875,0.010081812,0.401144253,0.87030589,0.447567986,0.210737179,0.01788155,0.028846994,0.000177214,0.128813695,0.627749918,0.312788718,0.015185128,0,0.000941119,0.064912575
5662,0,0.285233754,0.596398046,0.0,0.0,0.459664662,0.000244024,0.141502676,0.311841268,0.684095615,4220000000.0,0.00028181,0.345683842,0.002311329,0.240801766,0.403653237,0.005365848,0.143928036,0.001034889,0.039437158,0.346260826,0.720965936,0.425792683,0.065660839,0.001452012,0.102649869,9620000000.0,0.082830001,0.583620673,0.285558724,0.056151541,0,0.000359506,0.013639807
5663,0,0.592648564,0.610170224,0.24779836,1320000000.0,0.466472073,0.000513051,0.2193755,0.345051991,0.69006624,0.000123837,0.000850944,0.398383071,0.00824218,0.155818242,0.371602141,0.008399751,0.227886057,0.000712621,0.024017743,0.408685918,0.836462402,0.70630928,0.149414251,0.005485281,0.022590334,0.000156946,0.135411963,0.699764551,0.325736304,0.028931202,0,0.005724721,0.023212608
5664,0,0.485497002,0.598624944,0.549043425,1270000000.0,0.463880292,0.000183018,0.183430955,0.322663932,0.689141102,7640000000.0,0.000457189,0.382372117,0.004188465,0.147927563,0.376950141,0.006248172,0.115442279,0.000164917,0.007006154,0.392279686,0.748749203,0.250884058,0.014919241,0.000739645,0.011286446,9100000000.0,0.419026112,0.633587205,0.312826884,0.049274525,0,0.001390487,0.024644214
5665,0,0.441671135,0.600448262,0.0,8610000000.0,0.466498914,0.000221022,0.172854073,0.3242555,0.688854064,5800000000.0,0.000450152,0.37988525,0.010638351,0.147232216,0.375044455,0.006411475,0.112443778,0.000229975,0.006735896,0.391612582,0.832827681,0.486341014,0.033900136,0.002137216,0.037190877,0.000166347,0.260593386,0.622114228,0.310708762,0.022942169,0,0.002635827,0.024778312
5666,0,0.523326671,0.609312616,0.245571414,5210000000.0,0.464355032,0.000329033,0.180396949,0.324467709,0.689678965,78600000.0,0.00048424,0.386041876,0.00705314,0.141790368,0.372216121,0.006096446,0.188905547,0.000666475,0.028115682,0.399357771,0.799737133,0.551705452,0.065384728,0.002577081,0.036721275,0.000124782,0.139598601,0.640371292,0.314108689,0.034244168,0,0.001298446,0.025862142
5667,0,0.511236777,0.603698525,0.186354894,3040000000.0,0.465660149,0.000110011,0.194934895,0.328853364,0.689282687,7620000000.0,0.000472337,0.38589285,0.006888446,0.143604317,0.372125534,0.006154334,0.155922039,0.000221654,0.019291159,0.396090093,0.808238059,0.449711825,0.041591729,0.001846038,0.019187288,0.000121139,0.324912805,0.641201698,0.314253594,0.031302569,0,0.005886123,0.025490791
5668,0,0.565153805,0.617939146,0.183014475,3360000000.0,0.473559632,0.000572057,0.191816611,0.327120323,0.689420926,6590000000.0,0.000483366,0.375256138,0.010737542,0.079148653,0.369637181,0.005365848,0.12143928,0.000223923,0.012152813,0.400918116,0.82212298,0.365064133,0.090736814,0.009102985,0.025521214,0.000120515,0.278632803,0.609868929,0.310345709,0.019052539,0,0.001286924,0.048547832
5669,0,0.482962024,0.602365269,0.037453184,6180000000.0,0.464269478,350000000.0,0.186759934,0.324786022,0.689236492,667000000.0,0.00045407,0.377975858,0.008008864,0.133899689,0.372648926,0.006304231,0.152923538,0.000904015,0.035559538,0.393715655,0.822110187,0.603182199,0.144369112,0.005661695,0.022652886,0.000160727,0.087249823,0.663910219,0.318138858,0.030275761,0,0.012475614,0.0275873
5670,0,0.559791352,0.619027371,0.098086851,9200000000.0,0.473955529,0.000331033,0.241835574,0.342222537,0.689581843,9600000000.0,0.00050585,0.388994449,0.01203513,0.071862624,0.370307079,0.005469436,0.12143928,0.000183829,0.007981434,0.397944416,0.840951896,0.524960213,0.157898261,0.010913801,0.026365148,0.000205161,0.35516544,0.649523259,0.315380838,0.020697773,0,0.002060532,0.053615995
5671,0,0.511919271,0.603547183,0.282822148,115000000.0,0.458502135,0.000211021,0.212043319,0.300983235,0.689366421,0.000110262,0.000516656,0.359887858,0.007113029,0.176104242,0.375615937,0.006211612,0.232383808,0.001124912,0.126501476,0.412473712,0.831689741,0.598420695,0.065843617,0.002309817,0.026050872,0.000123678,0.091526978,0.671981481,0.321227454,0.030116061,0,0.003704151,0.020107515
5672,0,0.500316872,0.607373989,0.334041907,2670000000.0,0.466171796,0.000142014,0.192996502,0.32308835,0.68936443,6770000000.0,0.00045669,0.379289147,0.007476104,0.078392841,0.370591143,0.005365848,0.131934033,0.000512149,0.046757634,0.408154497,0.779493788,0.329480705,0.116710497,0.008093221,0.022766733,9960000000.0,0.102440608,0.659995756,0.316737252,0.033879845,0,0.000988823,0.049044154
5673,0,0.450689806,0.59144698,0.0,2580000000.0,0.462623823,0.000315032,0.161729384,0.318596591,0.689267106,5190000000.0,0.000417661,0.378609217,0.001869026,0.094446292,0.374173252,0.005365848,0.04047976,3710000000.0,0.022099496,0.375375953,0.730451735,0.100355505,0.012511545,0.000690694,0.01798666,9390000000.0,0.580168497,0.639448904,0.314088561,0.063165605,0,0.002586589,0.040362389
5674,0,0.342612002,0.565005261,0.0,0.000357059,0.454546522,0.000364036,0.144536682,0.31608545,0.684689917,5190000000.0,0.000432484,0.371735405,0.005025035,0.107476494,0.3749315,0.005365848,0.035982009,3780000000.0,0.0032196,0.378100902,0.818615247,0.141832627,0.022985468,0.003270763,0.044013904,0.00015028,0.556253192,0.646953304,0.315156329,0.01568987,0,0.000152946,0.035146591
5675,0,0.567445035,0.615114084,0.163781759,6080000000.0,0.465749058,0.000227023,0.217015718,0.326271486,0.689511815,8730000000.0,0.000504503,0.381356879,0.011021389,0.118178795,0.373373624,0.005365848,0.130434783,0.000240566,0.024446631,0.410585468,0.848765991,0.490571862,0.144429165,0.009651594,0.017255235,0.000170064,0.269395229,0.615201645,0.310257999,0.020113696,0,0.003434114,0.031692178
5676,0,0.500950617,0.59818533,0.041704626,611000000.0,0.468745125,0.000247025,0.187012768,0.329383886,0.689450356,6880000000.0,0.000498065,0.391248463,0.007732502,0.12978807,0.375110438,0.006381008,0.107946027,0.009916929,0.083700777,0.402455847,0.774013974,0.372746596,0.055206124,0.003306059,0.008687058,0.000142689,0.005355941,0.644581109,0.314840648,0.037228098,0,0.001443525,0.028566462
5677,0,0.518305465,0.598999697,0.25660492,0.0,0.461818609,0.000158016,0.198348152,0.319127113,0.689498311,7370000000.0,0.00048419,0.375051228,0.010242836,0.162257762,0.372940819,0.005452983,0.230884558,0.001826186,0.104325603,0.408640691,0.860142928,0.773022605,0.079940558,0.00307081,0.012288084,0.000139887,0.06103514,0.630031259,0.31191079,0.025484508,0,0.00226181,0.022143446
5678,0,0.609905913,0.607892878,0.094847657,289000000.0,0.477127735,0.000343034,0.232354304,0.353823301,0.690974615,8980000000.0,0.000549396,0.396175627,0.008264014,0.106388125,0.371464583,0.005365848,0.1994003,0.000263261,0.013915368,0.400533683,0.809644092,0.407548662,0.050309506,0.00317369,0.01080553,8960000000.0,0.405769536,0.650419219,0.315658353,0.026943668,0,0.020681304,0.035534017
5679,0,0.506751816,0.611301691,0.25640247,2700000000.0,0.462934165,0.00029603,0.189288273,0.319021009,0.689845826,68300000.0,0.000480646,0.37836705,0.007924645,0.084227711,0.371979029,0.007142683,0.058470765,0.000230732,0.007537858,0.394394066,0.779342238,0.307196018,0.107342314,0.008790324,0.013726727,0.000218719,0.129230787,0.639363653,0.314100259,0.03218774,0,0.001072352,0.045524161
5680,0,0.531516599,0.608390147,0.145864966,0.0,0.461815254,0.000231023,0.185875016,0.318349013,0.689565368,8120000000.0,0.000667929,0.375889497,0.01101016,0.115155546,0.37436561,0.005765575,0.15892054,0.000214845,0.011512419,0.396553674,0.848570746,0.535395916,0.106886259,0.00670345,0.020517954,0.000147339,0.356624007,0.658935885,0.317012182,0.020893719,0,0.000799844,0.032604446
5681,0,0.517915468,0.604109313,0.248203259,107000000.0,0.4632227,0.000357036,0.181029034,0.322557827,0.689402373,6800000000.0,0.000457514,0.376243434,0.010003281,0.151464764,0.378083041,0.005365848,0.197901049,0.000726994,0.083207262,0.420309355,0.850210203,0.796083475,0.034936963,0.001266751,0.019768736,0.000164473,0.130264746,0.645480386,0.31505277,0.027324627,0,0.001136517,0.023982034
5682,0,0.547993955,0.61431413,0.228363195,1140000000.0,0.480732745,0.000536054,0.186380683,0.332390182,0.689374933,4990000000.0,0.000435679,0.38945084,0.013910394,0.058802189,0.369637181,0.005365848,0.170914543,0.000835174,0.016127374,0.401449538,0.87957775,0.484855902,0.043126456,0.003559711,0.038624354,9930000000.0,0.120437003,0.620750066,0.311975762,0.014694042,0,0.000459047,0.065591712
5683,0,0.513235509,0.617665288,0.347403583,3310000000.0,0.470233093,0.000121012,0.185917155,0.331682818,0.689310444,7230000000.0,0.000452248,0.394666741,0.011396941,0.10523929,0.370847248,0.005552306,0.139430285,0.000365388,0.024525946,0.409443477,0.848986442,0.665669135,0.281020482,0.014368255,0.043815818,0.000202425,0.187334116,0.728766779,0.327007188,0.023311339,0,0.000998366,0.035955118
5684,0,0.571978745,0.6130097,0.165705031,3650000000.0,0.47255647,0.000130013,0.207365893,0.327191059,0.689565714,8440000000.0,0.000684349,0.380760776,0.015015215,0.049913837,0.370178468,0.005365848,0.128935532,0.000295034,0.020313441,0.40115556,0.815979885,0.359415265,0.051719754,0.006214469,0.025695769,0.000122765,0.203702914,0.634818662,0.313652942,0.018004252,0,0.000892515,0.077068431
5685,0,0.544630234,0.626198129,0.315517765,0.000116303,0.487501573,0.000308031,0.176562302,0.326554432,0.689365295,6120000000.0,0.000454394,0.387988525,0.016980937,0.050397557,0.3706068,0.005365848,0.097451274,0.000148274,0.006495013,0.39867936,0.838233168,0.322650086,0.157632201,0.024123046,0.035014997,0.000128973,0.348014692,0.669121605,0.317521534,0.012404308,0,0.000470788,0.076322544
5686,0,0.499634378,0.599691549,0.359044438,0.0,0.46275467,0.000327033,0.17335974,0.320152791,0.689782492,7150000000.0,0.000482393,0.381701501,0.007176037,0.132902017,0.375081361,0.006777688,0.208395802,0.005960446,0.081015819,0.404231021,0.786395758,0.542400913,0.052425339,0.002091223,0.016548294,0.000105692,0.016741961,0.655677432,0.31672375,0.037089456,0,0.00148415,0.027821794
5687,0,0.52805538,0.611035039,0.170462597,4330000000.0,0.46363034,0.00019502,0.182293203,0.321744359,0.689416222,9550000000.0,0.000477078,0.379140121,0.006139838,0.137467122,0.377895156,0.007607609,0.085457271,0.00016416,0.010663455,0.396825038,0.773714302,0.359979323,0.159484111,0.007891157,0.013652948,0.000200686,0.238636184,0.690052936,0.322768367,0.03888352,0,0.00190653,0.026784897
5688,0,0.536927802,0.609997261,0.183520599,0.000101701,0.464843193,0.000408041,0.195735536,0.330126618,0.701694311,7720000000.0,0.000505077,0.386740434,0.005754304,0.171146114,0.377073161,0.005365848,0.194902549,0.000311677,0.018506823,0.399572601,0.780658381,0.456864913,0.007851931,0.000312314,0.037623987,9810000000.0,0.282192712,0.644197803,0.31484574,0.038550631,0,0.005922673,0.020800465
5689,0,0.511041778,0.607042477,0.251138779,4650000000.0,0.465031076,0.000136014,0.186844212,0.323901818,0.689797929,710000000.0,0.000464501,0.383405983,0.008827342,0.113341597,0.370633641,0.005365848,0.173913043,0.000573425,0.016203751,0.396938106,0.852945389,0.534423551,0.058053179,0.002888823,0.030635877,0.00012575,0.140892813,0.634385908,0.31327352,0.023161899,0,0.001112116,0.033172106
5690,0,0.512796763,0.604282276,0.244457941,1510000000.0,0.461125789,0.000354035,0.205132527,0.316615972,0.689554894,7980000000.0,0.000470839,0.372620245,0.006374402,0.16271125,0.37695797,0.006530906,0.143928036,0.000314703,0.017466915,0.39800095,0.784951816,0.448373736,0.042678509,0.001794078,0.014980629,0.00013538,0.209511395,0.64808313,0.315630809,0.036989947,0,0.00299365,0.022073599
5691,0,0.566372544,0.607049684,0.491952627,0.0,0.465344774,0.000369037,0.177362943,0.335714791,0.689365699,9560000000.0,0.000462954,0.392869118,0.006373154,0.203887898,0.377212956,0.005365848,0.242878561,0.000329833,0.035157088,0.407600461,0.783760376,0.599936816,0.142859739,0.004480051,0.038071177,0.000112221,0.327939712,0.681094533,0.325901915,0.039603875,0,0.002680472,0.016838857
5692,0,0.579632428,0.602091411,0.254377973,272000000.0,0.470033467,0.000279028,0.237621676,0.345228832,0.689445163,985000000.0,0.000572803,0.393334824,0.012216043,0.119509024,0.371651349,0.005565711,0.23838081,0.002105333,0.120420663,0.430892562,0.857014872,0.694315109,0.23974929,0.012259845,0.01432172,0.000135364,0.035735585,0.722070546,0.326955162,0.022358514,0,0.003914534,0.031302701
5693,0,0.524935407,0.602192306,0.233424436,3630000000.0,0.46466873,0.000343034,0.189836079,0.327615477,0.689327439,753000000.0,0.000453022,0.378693044,0.006540343,0.157934516,0.370513976,0.005365848,0.302848576,0.001531151,0.060467371,0.401528685,0.767116673,0.496397323,0.123820586,0.004835196,0.032165292,6470000000.0,0.093450661,0.624251833,0.310840014,0.042517338,0,0.000798266,0.022852518
5694,0,0.501291864,0.605521844,0.146472315,2950000000.0,0.470828615,0.000506051,0.201087186,0.326766641,0.689348445,6620000000.0,0.000449678,0.383061361,0.012240997,0.064637059,0.370505029,0.005365848,0.107946027,0.000407752,0.014826021,0.395988331,0.83645054,0.450144381,0.100067024,0.008640714,0.017715987,0.000169449,0.133035128,0.659913579,0.316599475,0.018677621,0,0.00134421,0.059685839
5695,0,0.494271925,0.599050145,0.186253669,628000000.0,0.460218246,0.000315032,0.16969365,0.314847563,0.689198694,7670000000.0,0.000445336,0.370887821,0.006151067,0.172990295,0.378289937,0.005365848,0.137931034,0.000170968,0.017722486,0.394167929,0.801053515,0.484642391,0.026126257,0.001049457,0.013029581,0.000149846,0.386412413,0.633394121,0.312434861,0.033784988,0,0.001680436,0.020540501
5696,0,0.485838249,0.59355857,0.0,1680000000.0,0.462442649,0.000454045,0.15941174,0.319374691,0.689295065,5870000000.0,0.000422303,0.378022428,0.003945791,0.193487922,0.388256767,0.005365848,0.077961019,552000000.0,0.028905894,0.384138758,0.736883505,0.235044827,0.015648593,0.000832897,0.014062459,0.000115658,0.719871887,0.634549123,0.312325327,0.057137564,0,0.00465232,0.017956128
5697,1,0.424901282,0.587303074,0.0,5670000000.0,0.459736796,0.000259026,0.15035186,0.313114522,0.689048192,5880000000.0,0.000359692,0.370096122,0.00329263,0.224839012,0.39556078,0.005365848,0.08095952,7410000000.0,0.00588987,0.387406436,0.705929888,0.296518337,0.070989308,0.002345653,0.016604176,0.00014326,0.578700684,0.597603693,0.297242197,0.07028235,0,0.001336795,0.014896594
5698,0,0.473602106,0.605990285,0.0,6080000000.0,0.462367161,0.000219022,0.193038641,0.319693004,0.689174197,821000000.0,0.000512563,0.373290861,0.005868467,0.117302053,0.37435219,0.006510188,0.070464768,0.000932762,0.010557702,0.391929174,0.771608146,0.396363215,0.042963304,0.001962978,0.018991846,0.000256354,0.040975668,0.655766242,0.316551144,0.040148823,0,0.002082324,0.03195188
5699,0,0.588309852,0.608664005,0.247697135,458000000.0,0.477307231,0.000331033,0.23665248,0.342753059,0.68960836,8470000000.0,0.000512214,0.395663351,0.014345211,0.078634701,0.370416679,0.007351687,0.151424288,0.000555269,0.043244275,0.42061464,0.827729962,0.495236564,0.225380005,0.018803919,0.010296223,0.000145565,0.121362059,0.689242122,0.320464401,0.020337203,0,0.001516852,0.048883058
